64,26,16
60,23,13
42,29,-2
45,25,-2
36,16,9
38,10,13
35,2,-4
31,-8,-5
100,1,19
32,12,-7
72,21,14
64,31,8
61,16,-3
73,17,-3
52,17,-8
68,20,-3
59,16,-2
64,19,2
60,18,2
58,19,6
60,20,7
57,18,5
62,19,5
60,17,2
62,18,2
61,17,2
62,18,4
60,17,4
60,19,6
59,19,6
61,19,5
61,18,5
61,18,4
61,18,5
61,18,5
60,18,5
60,18,5
61,19,5
60,19,4
61,19,6
60,18,5
60,19,5
60,19,5
59,18,5
61,19,5
59,18,5
60,19,5
59,19,5
60,19,5
61,19,5
60,20,6
60,19,6
59,19,5
60,20,5
60,19,5
60,19,5
59,20,5
60,20,5
60,20,6
60,20,5
60,20,5
60,20,5
60,20,5
60,20,5
60,20,5
59,20,5
60,20,5
60,20,6
60,20,6
59,20,6
60,20,5
60,20,6
60,20,6
60,20,6
60,20,6
59,20,6
60,20,5
60,20,5
60,20,5
60,20,6
60,20,6
60,20,6
60,20,6
59,20,5
59,19,5
60,20,6
60,20,6
60,21,6
60,21,7
59,20,6
59,20,6
60,20,5
60,20,5
60,20,6
60,20,6
60,20,6
60,20,6
60,20,6
59,20,6
59,20,6
59,19,6
60,19,5
60,19,5
60,19,5
60,20,5
60,20,6
60,20,6
60,20,6
59,20,6
59,20,6
59,19,6
61,20,5
60,19,5
60,20,6
59,19,6
60,20,6
60,20,6
60,19,5
60,20,6
60,20,6
59,19,6
59,20,6
59,20,6
60,20,6
60,20,6
60,20,6
61,20,6
59,20,6
60,20,6
60,20,5
60,20,5
59,20,5
60,20,5
60,20,5
59,20,6
59,20,6
59,20,6
60,20,5
60,20,5
60,20,6
60,20,5
60,19,5
60,20,5
60,20,5
59,20,6
59,20,6
60,21,5
60,21,5
60,20,4
60,20,4
60,20,3
60,20,4
60,20,4
60,20,5
60,20,5
59,20,5
59,20,5
59,20,5
59,20,5
60,20,4
60,19,4
60,20,4
59,20,4
60,20,4
60,21,4
60,21,5
60,21,4
60,20,4
60,20,4
60,20,4
60,20,4
60,20,4
60,20,4
60,20,5
60,20,5
59,20,5
60,20,5
59,20,6
59,20,6
59,20,5
60,20,5
60,20,5
60,20,5
59,20,6
59,20,6
60,20,6
65,19,3
67,21,7
74,18,4
72,0,-4
74,18,12
79,11,14
81,13,23
70,21,28
44,28,32
32,29,23
26,25,17
30,23,23
35,23,26
39,30,33
36,31,40
33,22,41
32,24,37
56,24,23
64,27,17
67,19,28
60,21,19
55,21,16
61,20,22
60,20,27
56,20,30
26,22,19
7,11,14
61,8,31
81,10,29
67,10,23
65,12,30
53,13,36
50,15,37
44,17,35
45,17,31
52,16,28
55,15,30
68,14,28
64,17,34
51,13,33
65,13,35
61,19,20
66,27,14
70,28,12
53,26,11
34,29,9
21,35,2
27,36,2
32,31,13
33,26,14
71,29,38
57,29,43
68,35,16
48,44,-21
44,45,-23
47,46,-13
47,45,-7
28,44,-8
38,43,-9
50,46,-15
50,48,-17
56,47,-16
45,44,-15
51,44,-14
42,44,-14
40,43,-12
51,41,-9
51,40,-9
47,41,-7
42,43,-10
53,42,8
63,40,11
34,42,-6
18,40,-8
47,30,5
73,30,7
85,33,7
54,38,-2
48,32,5
41,25,16
61,22,19
76,25,13
62,27,15
50,29,18
52,33,18
55,30,20
53,26,22
42,23,23
41,22,30
53,22,28
59,23,21
56,23,20
49,24,21
53,22,19
54,21,16
48,20,16
51,17,23
49,16,23
50,13,30
52,14,16
50,17,14
65,16,6
71,18,3
68,19,-1
70,18,3
65,19,10
64,17,12
58,16,10
53,13,4
68,12,4
79,11,4
70,15,2
52,21,-5
49,18,-5
59,20,13
54,18,21
55,18,18
57,18,20
77,18,28
80,17,29
14,21,13
22,10,11
91,5,24
30,20,64
-5,-8,60
44,-1,26
97,-3,37
53,4,11
49,3,9
85,3,19
75,4,15
63,10,15
70,15,18
61,16,19
51,16,23
51,17,25
54,16,18
51,16,11
58,9,16
64,11,19
66,9,24
62,10,25
65,13,35
58,15,29
12,15,15
60,9,20
102,5,25
66,11,22
37,10,19
57,1,34
61,1,35
51,1,32
48,2,34
44,2,33
43,3,29
48,4,19
48,4,1
63,1,-5
75,0,-14
70,1,-17
66,2,-19
66,1,-20
73,0,-17
71,0,-16
66,1,-13
66,1,-13
66,1,-16
62,2,-18
62,2,-17
62,1,-16
64,1,-18
78,-1,-21
90,-2,-27
110,-12,-25
84,-16,-17
14,-1,14
54,6,24
65,26,-4
65,37,-6
61,37,-3
43,21,24
33,19,38
-60,15,22
13,10,50
58,19,58
88,20,49
70,32,37
24,33,34
-14,29,34
84,31,11
100,35,26
91,34,34
47,25,36
-21,21,49
3,21,53
24,22,56
30,18,49
38,19,41
32,21,39
26,17,52
20,18,50
28,26,50
49,34,47
48,36,43
22,34,31
9,38,25
1,30,25
36,21,28
71,18,27
55,18,21
46,21,11
46,23,11
80,15,15
69,16,16
59,21,9
127,14,22
64,21,2
56,22,10
67,24,21
56,19,19
57,19,20
53,18,21
48,17,17
58,17,16
58,17,13
60,17,12
60,18,12
60,19,12
61,19,10
61,19,11
60,20,12
59,20,11
62,19,10
60,19,11
58,20,12
57,22,12
58,19,13
58,20,14
58,19,14
58,20,14
58,20,15
57,20,15
57,20,16
57,20,16
56,20,16
57,20,16
58,20,16
58,20,16
57,20,16
57,20,16
57,20,17
57,20,16
57,20,17
57,20,16
57,20,17
56,20,16
58,20,17
57,20,17
58,21,17
57,20,17
57,20,17
57,20,17
56,20,17
58,20,18
57,20,17
57,20,17
57,20,17
57,20,17
57,20,17
57,20,17
58,20,17
58,21,17
57,21,18
57,20,17
57,20,17
56,20,17
57,20,17
57,20,17
57,19,17
57,20,17
58,19,17
57,19,17
57,20,18
57,19,17
57,19,17
57,19,17
57,19,17
56,18,17
57,19,17
57,19,17
57,19,17
57,19,18
56,18,18
57,19,18
57,18,18
57,19,18
57,19,18
57,18,18
57,19,18
57,18,18
57,19,18
57,19,18
56,19,18
57,19,18
56,18,18
57,19,17
57,19,17
57,19,18
57,19,18
56,19,18
57,19,18
57,19,17
58,19,17
56,20,18
57,19,18
57,20,18
57,20,18
57,20,18
57,19,18
57,19,18
57,19,17
57,19,18
57,19,18
56,20,18
57,19,17
57,19,18
57,19,18
56,20,18
56,20,18
57,20,18
57,20,17
57,20,17
57,20,17
57,20,17
57,20,17
57,20,18
57,20,17
57,20,18
56,20,17
57,20,18
57,20,18
57,20,18
57,20,18
57,20,18
57,20,18
57,20,17
56,20,18
57,20,17
57,19,17
57,19,17
57,19,18
57,19,18
57,19,18
57,19,17
57,19,18
57,19,18
57,19,18
57,19,17
57,19,18
57,19,18
57,19,18
56,19,18
57,18,17
57,18,17
58,19,17
57,19,18
56,19,18
57,19,18
57,18,17
57,18,17
57,19,18
57,19,18
57,19,18
57,19,17
57,19,17
57,19,18
57,19,18
57,19,17
57,19,17
57,19,17
57,19,17
57,20,18
57,19,17
57,19,17
57,19,17
57,19,17
57,19,17
57,19,17
57,19,17
56,19,18
57,19,17
57,19,17
57,19,17
56,19,18
56,19,17
57,20,18
58,20,17
57,19,17
57,20,17
56,19,17
57,20,18
57,19,17
57,19,18
57,20,17
57,20,18
57,19,17
57,19,17
57,20,17
57,20,18
57,20,18
57,20,18
56,20,17
57,20,17
57,20,17
57,20,18
57,20,18
57,20,18
57,20,17
57,20,17
56,20,18
57,20,18
57,19,17
57,19,17
57,19,17
57,19,17
57,19,18
57,19,18
57,19,17
57,19,18
57,19,18
57,18,17
57,19,17
57,19,18
57,19,18
57,19,18
56,19,18
57,19,18
57,19,18
57,19,18
57,19,18
57,19,18
57,19,18
57,19,18
57,19,18
57,19,17
57,19,17
57,20,18
56,19,17
57,19,18
57,19,18
57,19,18
57,19,18
56,19,18
57,19,18
56,19,18
58,20,18
57,19,18
57,19,18
57,19,18
57,19,18
57,19,18
57,19,18
56,19,18
56,19,18
57,19,18
57,19,18
56,19,18
56,19,19
56,19,18
58,19,18
57,19,18
56,19,19
57,19,18
57,19,17
57,19,18
56,19,18
56,19,18
57,19,19
57,20,18
57,19,18
56,18,18
56,19,18
57,19,17
57,19,17
57,19,18
57,20,19
56,20,19
58,20,18
56,20,18
57,19,18
56,19,18
57,19,18
57,19,19
57,19,19
56,19,18
56,19,19
56,19,19
56,19,18
57,19,18
56,19,18
56,19,19
56,19,19
58,20,18
57,20,19
57,20,19
56,19,19
56,19,19
56,19,19
56,19,19
56,18,19
56,18,18
57,19,18
58,19,18
57,19,19
56,19,19
56,19,18
56,19,18
57,20,18
57,19,18
57,19,18
56,19,18
56,19,18
57,20,18
57,20,18
57,19,18
57,19,19
56,19,19
56,19,19
57,19,18
57,19,18
56,19,18
56,19,19
56,20,19
56,20,19
56,20,19
56,20,19
56,19,19
57,19,18
57,19,18
57,19,18
56,19,18
56,20,19
56,19,19
56,19,19
57,19,18
56,20,18
56,19,19
56,19,19
56,19,19
56,20,19
56,20,19
57,20,19
56,19,19
56,19,18
56,19,18
56,19,18
57,20,18
57,20,18
56,20,19
56,20,19
56,20,19
56,20,18
57,20,18
57,20,17
56,20,18
56,20,18
57,21,18
57,21,18
57,21,18
56,21,17
56,21,18
57,21,17
57,21,17
57,21,17
56,21,17
56,21,18
56,21,17
56,21,18
56,21,18
56,21,18
57,21,17
57,20,17
57,20,17
56,21,18
56,21,18
56,21,18
56,20,18
56,20,18
56,20,17
57,20,17
57,20,17
57,20,18
56,20,18
56,20,18
56,20,18
57,20,18
57,19,18
57,19,18
56,19,18
56,20,18
56,20,18
57,20,17
57,20,17
57,20,18
57,20,18
56,21,19
56,20,18
56,20,17
57,20,17
57,20,17
57,21,18
56,20,18
55,20,18
56,20,18
56,20,18
57,20,18
56,20,18
56,21,18
56,21,18
57,21,19
56,20,19
56,20,19
56,20,19
56,20,18
57,20,18
56,20,18
56,20,19
56,20,18
56,20,19
56,20,19
56,21,18
56,21,18
57,21,18
56,21,19
56,20,19
56,20,19
56,20,18
56,20,18
56,20,18
56,20,19
56,20,19
56,20,19
56,20,19
56,20,18
56,20,18
56,20,18
56,20,18
56,20,19
56,20,19
56,20,19
56,20,19
56,20,18
56,20,19
56,20,19
56,20,19
56,20,18
56,20,19
56,20,19
56,20,19
56,20,19
56,20,18
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,21,19
56,20,19
56,20,19
56,20,19
56,20,18
56,20,19
56,20,19
56,20,19
56,21,19
56,21,19
56,20,19
56,20,19
56,21,19
56,20,19
56,20,19
56,21,19
56,20,19
56,21,19
56,21,19
56,20,19
56,21,19
56,21,19
56,21,19
56,21,19
56,21,19
56,21,19
56,21,19
56,21,19
56,21,19
56,21,19
56,21,19
56,21,19
56,21,19
56,20,19
56,20,19
56,21,19
56,21,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
57,20,19
56,20,19
56,20,19
56,20,20
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,20,19
56,21,20
56,20,19
56,21,19
55,20,19
56,20,19
56,20,19
55,21,19
56,21,19
55,21,20
56,21,20
56,20,19
56,20,19
57,21,19
57,21,19
56,21,19
56,21,20
55,21,19
55,21,19
56,21,19
56,21,19
56,20,19
55,21,19
56,20,18
56,21,18
56,21,19
56,21,18
57,21,19
56,21,19
56,22,19
56,21,19
55,21,20
56,21,20
55,21,20
56,22,20
55,22,20
55,22,21
55,22,21
55,22,20
55,21,20
55,21,20
56,21,19
56,21,19
55,21,20
55,22,20
56,21,20
55,21,20
55,22,21
55,21,20
56,21,20
55,21,20
55,21,20
55,22,20
54,21,20
56,22,20
55,22,21
55,22,21
55,22,20
55,22,20
56,22,20
55,21,20
55,22,21
55,21,21
55,22,21
56,22,20
55,21,20
56,21,20
55,21,20
55,21,20
56,21,20
55,21,20
56,21,21
55,21,20
56,21,21
56,21,20
56,21,20
55,21,20
55,21,20
56,21,21
55,21,21
55,20,21
55,21,21
56,21,20
55,21,20
56,21,21
55,20,21
55,21,21
55,21,20
56,21,20
56,21,20
55,21,21
55,21,21
55,21,20
56,21,20
55,21,20
56,21,21
55,21,21
56,21,20
56,21,20
56,21,20
56,21,21
55,21,20
56,21,20
56,21,20
56,21,21
56,21,20
55,21,21
55,21,21
55,21,21
55,21,20
56,21,20
54,20,19
56,21,20
55,21,19
56,21,20
56,21,20
55,21,21
55,21,20
55,21,20
56,21,19
55,21,20
56,21,20
55,21,21
55,22,20
55,21,20
56,21,19
56,21,19
56,21,19
55,21,20
56,21,20
56,21,20
55,21,20
55,21,20
55,21,21
56,22,21
56,22,20
56,22,20
56,22,20
55,21,20
56,21,20
55,21,20
56,21,20
55,22,21
55,21,21
55,21,21
55,21,19
55,21,20
55,21,20
55,21,20
55,21,20
55,22,20
55,22,20
55,21,20
55,21,21
55,21,20
56,21,19
56,21,20
55,21,20
55,21,21
55,22,21
55,22,20
55,21,20
56,22,20
55,22,21
56,22,21
55,21,20
55,21,20
55,21,20
55,22,21
55,22,21
55,22,20
55,21,20
55,21,20
55,22,20
55,22,21
55,21,20
55,21,21
55,22,20
55,21,20
56,21,20
55,21,20
56,21,21
55,21,20
55,21,20
55,21,20
55,21,20
55,21,21
55,21,21
56,21,19
54,21,21
55,21,20
56,21,21
55,20,21
55,21,21
55,21,21
55,21,21
55,21,21
55,20,20
56,21,21
55,21,20
56,21,21
55,20,21
56,21,21
55,21,20
55,21,21
55,21,21
55,21,21
55,21,21
55,21,20
55,21,21
55,21,21
55,21,21
56,21,21
55,21,20
56,21,21
53,21,20
56,21,21
53,20,20
56,21,22
54,20,19
55,21,21
55,21,20
55,21,21
56,21,20
55,21,21
56,21,21
55,21,21
56,21,21
55,21,21
55,21,21
55,21,21
55,21,21
55,21,21
55,21,21
55,21,21
54,21,21
55,21,21
55,21,21
55,21,21
55,22,21
55,22,21
55,21,21
55,21,21
55,22,21
55,21,21
55,22,21
55,22,21
55,21,21
55,21,21
55,22,21
55,21,21
55,21,21
55,21,22
55,22,22
55,21,22
55,21,22
55,21,22
55,21,22
55,21,22
55,21,21
55,21,22
55,21,22
55,21,22
55,21,22
55,21,22
54,21,22
54,21,22
54,21,22
55,21,22
55,22,22
55,21,22
55,21,22
55,21,22
55,22,22
56,21,22
54,21,23
54,23,23
54,21,22
55,21,22
55,21,22
55,21,23
54,21,23
54,21,23
55,20,22
55,20,22
55,20,22
55,20,23
55,21,23
55,20,23
55,20,23
55,20,23
55,20,23
55,20,22
55,20,22
54,20,23
54,20,23
54,21,23
55,21,23
55,21,22
55,21,22
54,21,23
54,21,23
54,21,23
54,21,23
55,21,22
54,21,23
55,22,23
55,22,22
56,23,23
55,22,23
54,22,23
47,19,21
48,15,11
21,13,-14
61,19,-18
117,19,-2
47,23,-38
45,32,-45
52,35,-42
52,35,-40
36,37,-44
31,36,-46
39,35,-45
36,33,-44
37,34,-35
38,35,-33
29,37,-31
32,38,-29
35,37,-29
38,37,-27
41,37,-30
42,38,-35
47,38,-29
59,37,-10
57,38,-9
41,40,-19
38,36,-17
50,32,8
37,28,8
34,23,10
73,22,20
74,20,22
59,18,16
69,18,17
57,7,15
40,16,15
64,21,21
63,19,16
60,25,7
62,21,4
62,21,2
62,20,6
60,20,9
59,18,11
56,16,12
57,16,13
57,17,12
58,19,11
59,20,12
62,21,13
58,21,14
57,21,15
56,20,17
57,20,17
58,19,14
58,19,13
58,19,13
58,19,13
59,19,13
59,19,13
58,19,13
58,19,13
59,19,14
58,19,14
58,19,14
57,19,14
58,19,14
58,19,14
59,20,14
57,19,14
58,19,15
57,19,14
58,19,14
58,19,15
57,19,15
57,19,16
58,19,15
57,19,15
57,19,14
57,19,14
58,20,15
57,20,15
58,20,16
57,20,16
57,20,15
57,20,15
57,20,15
57,19,15
57,20,15
58,20,15
57,20,15
57,20,16
57,20,16
57,20,16
57,20,16
57,20,16
57,20,16
57,20,16
57,20,15
57,20,15
57,20,16
57,20,16
57,20,16
57,20,16
57,20,16
57,20,16
56,20,16
58,21,16
57,20,16
58,21,17
56,20,16
57,21,16
57,20,16
57,20,16
56,20,16
57,20,16
57,20,16
57,20,16
57,20,16
57,20,16
57,20,16
57,20,17
57,19,16
57,20,17
57,19,16
57,20,17
56,19,16
57,19,17
56,19,16
57,19,16
56,19,17
56,20,18
58,20,18
60,19,14
62,18,12
62,21,5
73,23,3
76,31,-8
83,36,-5
77,36,-5
83,39,-2
76,38,2
62,36,10
52,35,11
46,35,11
45,36,13
37,37,25
31,35,28
20,35,32
18,36,33
15,36,38
11,35,39
5,35,40
2,32,39
4,32,41
8,31,47
8,33,49
2,32,49
-1,33,49
-1,32,51
0,31,54
-3,31,57
-5,30,57
-4,32,59
-5,34,60
-5,33,59
-3,30,56
-2,31,56
-1,33,55
0,31,53
4,30,53
3,30,53
-3,30,51
-5,30,48
-8,37,48
-9,40,46
-10,40,46
-13,39,49
-14,39,51
-16,41,51
-18,42,51
-26,45,46
-28,45,45
-15,43,49
-8,38,50
7,31,49
10,29,49
7,30,49
-3,34,50
-4,37,51
-2,38,51
0,38,51
0,40,52
-3,41,52
-6,42,53
-6,40,53
-5,38,53
-5,37,53
-6,39,53
-10,43,53
-11,45,52
-8,45,52
-6,42,52
-1,40,54
-3,40,54
-7,39,52
-7,40,51
-6,38,50
-7,36,51
-9,36,51
-9,35,49
-8,36,50
-7,37,50
-9,37,49
-13,39,47
-15,40,46
-11,38,45
-6,35,47
18,24,52
23,18,52
-9,35,46
-28,45,42
-31,47,40
-42,52,38
-54,57,35
-61,56,36
-51,47,41
5,19,50
28,13,53
11,21,52
2,30,50
-4,42,47
-5,47,49
-5,47,51
-11,45,52
-12,43,52
-9,36,53
-11,34,52
-12,33,52
-10,34,53
-10,36,52
-9,36,51
-13,38,50
-16,37,49
-14,35,49
-12,30,54
-11,30,56
-16,33,58
-20,37,55
-14,39,52
-13,40,54
-17,39,58
-22,41,60
-25,49,53
-10,52,54
-5,52,52
-6,52,47
-6,54,48
-16,57,35
-23,54,30
-12,55,27
-9,54,26
-4,51,33
-7,51,32
-18,51,18
-18,46,14
-28,42,23
-40,35,29
-36,37,21
-43,42,11
-47,42,15
-48,36,19
-50,34,24
-56,30,35
-57,29,33
-67,26,29
-62,22,27
-62,19,24
-54,17,16
-47,16,15
-33,14,16
-17,13,19
22,18,30
34,25,33
48,39,49
50,43,56
51,46,75
51,47,78
52,42,80
30,41,62
19,42,55
28,36,60
29,33,61
17,32,51
13,33,47
12,32,46
11,32,46
8,32,46
7,33,48
5,33,45
4,35,45
4,35,47
8,35,48
6,35,46
6,34,45
11,34,47
29,31,59
35,30,64
26,30,56
15,32,50
6,38,46
3,42,53
-8,32,50
-19,27,62
-15,29,69
-15,32,66
-20,32,55
-30,39,35
-28,43,32
-27,40,32
-31,38,30
-47,38,25
-60,38,35
-54,34,38
-29,30,55
-25,35,53
-24,42,44
-33,40,41
-40,42,42
-38,44,38
-19,42,40
-13,43,48
-11,45,48
-15,39,46
-17,39,45
-15,49,45
-11,47,47
-14,42,52
-17,40,51
-17,35,48
-8,39,48
0,34,48
2,33,52
-2,29,57
-13,25,54
-9,27,53
-18,31,39
-23,33,33
-42,31,27
-56,29,27
-20,10,53
23,-3,60
108,-19,64
83,3,77
22,31,50
20,60,36
21,78,29
40,82,39
55,73,45
60,52,46
36,31,59
9,11,77
16,13,74
10,25,63
-6,25,52
-13,18,51
-31,18,46
-47,16,42
-39,7,27
-50,17,32
-30,9,53
-42,11,51
-58,24,38
-44,25,32
-23,22,32
-28,17,25
-61,18,23
-63,16,24
-53,15,35
-61,14,26
-60,16,21
-50,21,12
-62,20,4
-52,19,18
-51,20,26
-63,20,27
-60,19,28
-54,25,27
-57,27,24
-57,27,26
-47,27,30
-49,23,28
-57,22,25
-54,24,24
-56,23,24
-55,24,25
-56,23,25
-56,23,26
-55,22,24
-55,23,24
-55,24,26
-54,23,28
-53,23,25
-55,24,26
-55,24,27
-52,24,28
-54,25,26
-55,26,26
-53,26,26
-47,24,22
-47,21,12
-51,19,21
-53,14,38
-50,11,39
-50,8,33
-55,9,27
-54,12,28
-51,14,29
-41,17,32
-39,20,33
-27,19,35
-25,20,39
-17,27,49
-9,33,46
-5,31,45
5,28,46
9,28,49
20,31,48
24,33,45
34,32,42
49,31,43
67,37,48
72,43,49
63,42,44
56,41,34
56,40,30
77,36,39
66,34,35
54,30,25
47,29,21
43,22,18
51,18,22
80,13,34
61,14,25
50,19,21
56,20,24
55,21,27
53,22,27
54,21,26
55,21,19
56,21,19
58,20,18
59,19,19
52,19,16
54,19,15
61,17,18
58,16,17
61,14,25
54,16,23
52,18,20
51,20,14
56,19,13
59,20,16
59,21,8
58,18,3
57,19,5
65,18,9
64,15,10
58,15,8
64,13,9
60,14,5
59,14,7
60,13,10
75,21,6
61,24,8
52,12,17
60,13,13
73,2,-8
74,-6,0
62,-1,0
55,-2,9
52,-3,11
62,-5,2
68,-6,-3
66,-5,-3
62,-5,-2
55,-5,4
58,-2,4
65,5,3
64,5,1
57,7,6
58,12,9
58,14,10
65,17,7
68,19,1
74,23,-5
76,20,-5
49,16,-1
45,23,4
83,37,10
87,46,17
56,38,9
46,37,2
46,36,5
46,33,15
53,30,16
49,26,27
43,26,35
43,26,33
50,27,31
52,26,32
46,24,34
42,20,24
54,15,29
55,10,32
43,9,32
47,8,34
48,10,34
47,11,31
52,14,35
51,17,34
48,22,31
49,22,30
53,23,29
52,21,30
51,22,29
50,24,29
49,27,30
52,29,38
50,28,36
45,25,34
44,25,33
49,25,34
47,24,34
40,25,31
41,25,31
51,26,33
50,25,34
50,24,34
45,23,36
45,23,38
41,23,42
39,24,41
40,28,33
45,29,37
48,31,37
44,29,36
41,26,40
39,23,40
37,23,38
39,19,39
43,17,42
43,19,39
44,21,40
39,22,43
34,25,42
35,26,40
36,28,40
48,24,39
44,20,35
42,20,36
45,17,38
47,17,33
48,19,33
50,19,35
50,21,34
46,22,34
44,21,34
49,20,34
53,18,35
47,21,34
39,23,30
51,24,30
57,23,31
46,21,28
47,19,23
55,22,35
57,21,35
49,20,31
48,18,29
61,12,27
60,13,23
56,12,25
52,20,26
55,22,25
48,24,17
53,24,15
48,20,11
49,15,8
74,16,18
69,17,14
52,18,2
67,17,3
71,16,9
64,12,9
61,13,7
58,13,5
59,13,6
58,19,-4
62,20,-5
64,12,4
63,14,6
64,13,6
60,14,4
59,14,5
57,12,6
57,12,5
65,9,4
66,6,3
78,-4,20
84,-9,24
58,-6,19
25,4,15
5,8,37
